3201252	SI-025	SI	Дравоград	Dravograd	Europe/Ljubljana	
2945356	DE-BB	DE	Бранденбург	Land Brandenburg	Europe/Berlin	
2661603	CH-BL	CH	Базель-Ланд	Kanton Basel-Landschaft	Europe/Zurich	
3689815	CO-ANT	CO	Антьокия	Departamento de Antioquia	America/Bogota	
2642240	GB-MRY	GB	Морей	Moray	Europe/London	
2658372	CH-TG	CH	Тургау	Kanton Thurgau	Europe/Zurich	
3463504	BR-DF	BR	Федеральный округ Бразилиа	Distrito Federal	America/Sao_Paulo	
273607	LB-JL	LB	Горный Ливан	Mohafazat Mont-Liban	Asia/Beirut	
3658195	EC-O	EC	Эль-Оро	Provincia de El Oro	America/Guayaquil	
3183560	IT-65	IT	Абруццо	Regione Abruzzo	Europe/Rome	
3654592	EC-R	EC	Лос-Риос	Provincia de Los Rios	America/Guayaquil	
1806949	CN-42	CN	Хубэй	Hubei Sheng	Asia/Chongqing	
94823	IQ-KA	IQ	Кербела	Muhafazat Karbala'	Asia/Baghdad	
4565120		PR	Гуаянабо	Guaynabo Municipio	America/Puerto_Rico	
3625035	VE-V	VE	Сулия	Estado Zulia	America/Caracas	
2650328	GB-ESX	GB	Восточный Сассекс	East Sussex	Europe/London	
3333161	GB-KIR	GB	Керклис	Kirklees	Europe/London	
932932	LS-D	LS	Берья	Berea	Africa/Maseru	
6418542	DK-83	DK	Южная Дания	Region Syddanmark	Europe/Copenhagen	
3463930	BR-ES	BR	Эспириту-Санту	Estado do Espirito Santo	America/Sao_Paulo	
7628347	LV-110	LV	Зилупский край	Zilupes Novads	Europe/Riga	
3176525	IT-36	IT	Фриули-Венеция Джулия	Regione Autonoma Friuli Venezia Giulia	Europe/Rome	
5881219	US-AS	AS	Гуам	Eastern District	Pacific/Pago_Pago	
3699699	PE-AMA	PE	Амасонас	Amazonas	America/Lima	
3490952	JM-13	JM	Кларендон	Parish of Clarendon	America/Jamaica	
7289708	NP-4	NP	Восточный	Purwanchal	Asia/Kathmandu	
3047348	HU-NO	HU	Ноград	Nograd megye	Europe/Budapest	
6354959	CA-NL	CA	Ньюфаундленд и Лабрадор	Newfoundland and Labrador	America/St_Johns	
298845	TR-62	TR	Тунджели	Tunceli	Europe/Istanbul	
3333139	GB-COV	GB	Ковентри	Coventry	Europe/London	
3319179	NL-FL	NL	Флеволанд	Provincie Flevoland	Europe/Amsterdam	
472454	RU-VLG	RU	Вологодская область	Vologodskaya Oblast'	Europe/Moscow	19
2597554	MA-13	MA	Сус-Масса-Драа	Region de Souss-Massa-Draa	Africa/Casablanca	
4567734		PR	Кебрадильяс	Quebradillas Municipio	America/Puerto_Rico	
5001836	US-MI	US	Мичиган	Michigan	America/Detroit	
8335087	GN-K	GN	Канкан	Kankan Region	Africa/Conakry	
3687951	CO-CAL	CO	Кальдас	Departamento de Caldas	America/Bogota	
1853226	JP-11	JP	Сайтама	Saitama-ken	Asia/Tokyo	
608879	KZ-MAN	KZ	Мангистауская область	Mangistauskaya Oblast'	Asia/Aqtau	
146411	CY-06	CY	Киренея	Eparchia Keryneias	Asia/Nicosia	
105298	SA-09	SA	Джизан	Jizan Region	Asia/Riyadh	
629631	BY-BR	BY	Брестская область	Brestskaya Oblast'	Europe/Minsk	1
864563	BG-28	BG	Ямболская	Oblast Yambol	Europe/Sofia	
4568408		PR	Тоа-Баха	Toa Baja Municipio	America/Puerto_Rico	
3043845	HU-TO	HU	Тольна	Tolna megye	Europe/Budapest	
4565900		PR	Лахас	Lajas Municipio	America/Puerto_Rico	
4568138		PR	Сан-Хуан	San Juan	America/Puerto_Rico	
6690605	US-GF	GF	Гвиана	Guyane	America/Cayenne	
7062138	EC-SE	EC	Санта-Элена	Provincia de Santa Elena	America/Guayaquil	
3337386	SE-O	SE	Вестра-Гёталанд	Vaestra Goetalands Laen	Europe/Stockholm	
3337529	HR-16	HR	Вуковарско-Сремская	Vukovarsko-Srijemska Zupanija	Europe/Zagreb	
2732264	PT-18	PT	Визеу	Distrito de Viseu	Europe/Lisbon	
683901	RO-BR	RO	Брэила	Judetul Braila	Europe/Bucharest	
7521300	PH-15	PH	Кордильерский административный регион	Cordillera Administrative Region	Asia/Manila	
2593105	PT-30	PT	Мадейра	Madeira	Atlantic/Madeira	
7602007	GL-SM	GL	Сермерсоок	Sermersooq	America/Godthab	
706442	UA-65	UA	Херсонская область	Khersons'ka Oblast'	Europe/Zaporozhye	65
2253350	SN-DK	SN	Дакар	Dakar	Africa/Dakar	
3053028	HU-FE	HU	Фейер	Fejer megye	Europe/Budapest	
3344919	SI-178	SI	Сельница у Драви	Selnica ob Dravi	Europe/Ljubljana	
6930057	SH-HL	SH	Святой Елены	Saint Helena	Atlantic/St_Helena	
3333224	GB-ABE	GB	Абердин	Aberdeen City	Europe/London	
360016	EG-SHR	EG	Шаркия	Muhafazat ash Sharqiyah	Africa/Cairo	
1559970	VN-18	VN	Ниньбинь	Tinh Ninh Binh	Asia/Ho_Chi_Minh	
617366	MD-SO	MD	Сорокский район	Raionul Soroca	Europe/Chisinau	
1153670	TH-50	TH	Чиангмай	Chiang Mai Province	Asia/Bangkok	
3333141	GB-DAL	GB	Дарлингтон	Darlington	Europe/London	
1232860	LK-6	LK	Северо-западная	North Western Province	Asia/Colombo	
3337404	IS-6	IS	Нордюрланд-Эйстра	Nordurland Eystra	Atlantic/Reykjavik	
2036115	CN-21	CN	Ляонин	Liaoning Sheng	Asia/Harbin	
826294	RU-VLA	RU	Владимирская область	Vladimirskaya Oblast'	Europe/Moscow	17
2335722	NG-KD	NG	Кадуна	Kaduna State	Africa/Lagos	
3595802	GT-ES	GT	Эскуинтла	Departamento de Escuintla	America/Guatemala	
668248	RO-SJ	RO	Сэлаж	Judetul Salaj	Europe/Bucharest	
7521945	TT-SIP	TT	Сипария	Siparia	America/Port_of_Spain	
2762300	AT-8	AT	Форарльберг	Vorarlberg	Europe/Vienna	
6930710	BF-09	BF	Верхние Бассейны	High-Basins Region	Africa/Ouagadougou	
3371200	NA-HA	NA	Хардап	Hardap	Africa/Windhoek	
1642669	ID-JT	ID	Центральная Ява	Provinsi Jawa Tengah	Asia/Jakarta	
3438049	PY-4	PY	Гуайра	Departamento del Guaira	America/Asuncion	
3505867	DO-09	DO	Эспайльят	Provincia Espaillat	America/Santo_Domingo	
1796231	CN-31	CN	Шанхай	Shanghai Shi	Asia/Shanghai	
4565981		PR	Лас-Пьедрас	Las Piedras Municipio	America/Puerto_Rico	
3192240	SI-096	SI	Птуй	Ptuj	Europe/Ljubljana	
3437923	PY-7	PY	Итапуа	Departamento de Itapua	America/Asuncion	
3333178	GB-NGM	GB	Ноттингем	Nottingham	Europe/London	
1153668	TH-57	TH	Чианграй	Changwat Chiang Rai	Asia/Bangkok	
6093943	CA-ON	CA	Онтарио	Ontario	America/Toronto	
454771	LV-099	LV	Тукумсский край	Tukuma Rajons	Europe/Riga	
1733046	MY-14	MY	Куала-Лумпур	Kuala Lumpur	Asia/Kuala_Lumpur	
3923172	BO-B	BO	Бени	El Beni	America/La_Paz	
124544	IR-21	IR	Мазендеран	Ostan-e Mazandaran	Asia/Tehran	
786339	MK-66	MK	Ресен	Resen	Europe/Skopje	
3198364	SI-043	SI	Камник	Kamnik	Europe/Ljubljana	
3708710	PA-6	PA	Эррера	Provincia de Herrera	America/Panama	
2123627	RU-MAG	RU	Магаданская область	Magadanskaya Oblast'	Asia/Magadan	44
3162354	NO-09	NO	Эуст-Агдер	Aust-Agder fylke	Europe/Oslo	
2641235	GB-NBL	GB	Нортумберленд	Northumberland	Europe/London	
3919966	BO-C	BO	Кочабамба	Departamento de Cochabamba	America/La_Paz	
3333226	GB-EAY	GB	Восточный Эйршир	East Ayrshire	Europe/London	
4019231	MX-AGU	MX	Агуаскальентес	Estado de Aguascalientes	America/Mexico_City	
1905516	VN-27	VN	Куангнам	Tinh Quang Nam	Asia/Ho_Chi_Minh	
511555	RU-PNZ	RU	Пензенская область	Penzenskaya Oblast'	Europe/Moscow	56
3830309	VE-X	VE	Варгас	Estado Vargas	America/Caracas	
3239211	SI-108	SI	Руше	Obcina Ruse	Europe/Ljubljana	
2473495	TN-52	TN	Монастир	Gouvernorat de Monastir	Africa/Tunis	
6612109	NZ-OTA	NZ	Отаго	Otago	Pacific/Auckland	
8299742	MT-43	MT	Корми	Qormi	Europe/Malta	
1488873	RU-TY	RU	Тыва	Tyva	Asia/Krasnoyarsk	93
325329	TR-02	TR	Адыяман	Adiyaman	Europe/Istanbul	
3239224	SI-098	SI	Раче-Фарм	Obcina Race-Fram	Europe/Ljubljana	
323784	TR-06	TR	Анкара	Ankara	Europe/Istanbul	
2699050	SE-G	SE	Крунуберг	Kronoberg	Europe/Stockholm	
1162015	PK-IS	PK	Федеральная столичная территория	Islamabad Capital Territory	Asia/Karachi	
2507475	DZ-16	DZ	Алжир	Wilaya d' Alger	Africa/Algiers	
3201729	SI-023	SI	Домжале	Obcina Domzale	Europe/Ljubljana	
3239075	SI-136	SI	Випава	Vipava	Europe/Ljubljana	
3843122	AR-Q	AR	Неукен	Provincia del Neuquen	America/Argentina/Salta	
3344951	AL-TR	AL	Тирана	Qarku i Tiranes	Europe/Tirane	
2027748	RU-AMU	RU	Амурская область	Amurskaya Oblast'	Asia/Yakutsk	01
3920177	BO-H	BO	Чукисака	Departamento de Chuquisaca	America/La_Paz	
617715	MD-AN	MD	Новоаненский район	Raionul Anenii Noi	Europe/Chisinau	
2664179	SE-U	SE	Вестманланд	Vaestmanlands Laen	Europe/Stockholm	
1854345	JP-47	JP	Окинава	Okinawa-ken	Asia/Tokyo	
1567643	VN-05	VN	Шонла	Tinh Son La	Asia/Ho_Chi_Minh	
2648402	GB-GLS	GB	Глостершир	Gloucestershire	Europe/London	
6697808	GR-L	GR	Южные Эгейские острова	South Aegean	Europe/Athens	
4736286	US-TX	US	Техас	Texas	America/Chicago	
3200196	SI-029	SI	Горнья Радгона	Gornja Radgona	Europe/Ljubljana	
3348310	AO-HUA	AO	Уамбо	Huambo	Africa/Luanda	
2653753	GB-CMN	GB	Кармартеншир	Carmarthenshire	Europe/London	
1843561	KR-28	KR	Инчхон	Incheon	Asia/Seoul	
1607530	TH-14	TH	Аюттхая	Changwat Phra Nakhon Si Ayutthaya	Asia/Bangkok	
3333176	GB-NLN	GB	Северный Линкольншир	North Lincolnshire	Europe/London	
703883	UA-43	UA	Автономная Республика Крым	Avtonomna Respublika Krym	Europe/Simferopol	01
7603259	EG-LX	EG	Луксор	Muhafazat al Uqsur	Africa/Cairo	
311728	TR-33	TR	Мерсин	Mersin	Europe/Istanbul	
1808773	CN-13	CN	Хэбэй	Hebei Sheng	Asia/Shanghai	
88318	LY-BA	LY	Бенгази	Sha`biyat Banghazi	Africa/Tripoli	
591901	EE-49	EE	Йыгевамаа	Jogevamaa	Europe/Tallinn	
707470	UA-26	UA	Ивано-Франковская область	Ivano-Frankivs'ka Oblast'	Europe/Uzhgorod	26
2267056	PT-11	PT	Лиссабон	Distrito de Lisboa	Europe/Lisbon	
592075	EE-44	EE	Ида-Вирумаа	Ida-Virumaa	Europe/Tallinn	
98227	IQ-BB	IQ	Бабиль	Muhafazat Babil	Asia/Baghdad	
1270770	IN-GJ	IN	Гуджарат	State of Gujarat	Asia/Kolkata	
2640726	GB-OXF	GB	Оксфордшир	Oxfordshire	Europe/London	
749778	TR-17	TR	Чанаккале	Canakkale	Europe/Istanbul	
2110215	KI-G	KI	Острова Гилберта	Gilbert Islands	Pacific/Tarawa	
684038	RO-BT	RO	Ботошани	Judetul Botosani	Europe/Bucharest	
679385	RO-DB	RO	Дымбовица	Judetul Dambovita	Europe/Bucharest	
2565343	NG-ED	NG	Эдо	Edo	Africa/Lagos	
2267094	PT-10	PT	Лейрия	Distrito de Leiria	Europe/Lisbon	
1796328	CN-37	CN	Шаньдун	Shandong Sheng	Asia/Shanghai	
739598	TR-57	TR	Синоп	Sinop	Europe/Istanbul	
3191028	SI-120	SI	Шентюр	Obcina Sentjur	Europe/Ljubljana	
1794299	CN-51	CN	Сычуань	Sichuan Sheng	Asia/Chongqing	
3712410	PA-4	PA	Чирики	Provincia de Chiriqui	America/Panama	
1258899	IN-RJ	IN	Раджастхан	State of Rajasthan	Asia/Kolkata	
2346794	NG-BO	NG	Борно	Borno State	Africa/Lagos	
2651038	GB-DOW	GB	Даун	Down	Europe/London	
863865	MK-42	MK	Кочани	Opstina Kocani	Europe/Skopje	
2646944	GB-HLD	GB	Хайленд	Highland	Europe/London	
2451184	ML-3	ML	Сикасо	Sikasso Region	Africa/Bamako	
8299712	MT-15	MT	Гаргур	Hal Gharghur	Europe/Malta	
6697810	GR-G	GR	Западная Греция	West Greece	Europe/Athens	
3239216	SI-026	SI	Дуплек	Duplek	Europe/Ljubljana	
1785694	CN-53	CN	Юньнань	Yunnan Sheng	Asia/Chongqing	
1848681	JP-35	JP	Ямагути	Yamaguchi-ken	Asia/Tokyo	
554667	RU-KB	RU	Кабардино-Балкария	Kabardino-Balkaria	Europe/Moscow	83
7521298	PH-12	PH	Сокксксархен	Soccsksargen	Asia/Manila	
3699087	PE-CAJ	PE	Кахамарка	Cajamarca	America/Lima	
2050915	RU-BU	RU	Бурятия	Buryatiya	Asia/Irkutsk	81
8030552	BS-NS	BS	Северный Андрос	North Andros District	America/Nassau	
2658205	CH-VS	CH	Вале	Canton du Valais	Europe/Zurich	
924591	MW-N	MW	Северный регион	Northern Region	Africa/Blantyre	
3691146	PE-TUM	PE	Тумбес	Tumbes	America/Lima	
3666313	CO-VAC	CO	Валье-дель-Каука	Departamento del Valle del Cauca	America/Bogota	
500059	RU-RYA	RU	Рязанская область	Ryazanskaya Oblast'	Europe/Moscow	61
3632100	VE-N	VE	Монагас	Estado Monagas	America/Caracas	
790673		XK	Komuna e Gjilanit	Komuna e Gjilanit	Europe/Belgrade	
863912	MK-14	MK	Виница	Vinica	Europe/Skopje	
864562	BG-05	BG	Видинская	Oblast Vidin	Europe/Sofia	
290595	AE-UQ	AE	Умм эль-Кайвайн	Umm al Qaywayn	Asia/Dubai	
1278629	IN-AP	IN	Андхра-Прадеш	State of Andhra Pradesh	Asia/Kolkata	
1168878	PK-GB	PK	Гилгит-Балтистан	Gilgit-Baltistan	Asia/Karachi	
6201370	LB-AK	LB	Аккар	Mohafazat Aakkar	Asia/Beirut	
285628	KW-HA	KW	Хавалли	Muhafazat Hawalli	Asia/Kuwait	
2664870	SE-S	SE	Вермланд	Vaermlands Laen	Europe/Stockholm	
3333159	GB-KHL	GB	Кингстон-апон-Халл	Kingston upon Hull	Europe/London	
3489853	JM-01	JM	Кингстон	Parish of Kingston	America/Jamaica	
863883	MK-58	MK	Охрид	Ohrid	Europe/Skopje	
4565126		PR	Гурабо	Gurabo Municipio	America/Puerto_Rico	
3595067	GT-JU	GT	Хутьяпа	Departamento de Jutiapa	America/Guatemala	
2593109	ES-AN	ES	Андалусия	Andalucia	Europe/Madrid	
2950157	DE-BE	DE	Берлин	Land Berlin	Europe/Berlin	
863888	MK-62	MK	Прилеп	Prilep	Europe/Skopje	
4565684		PR	Хаюя	Municipio de Jayuya	America/Puerto_Rico	
3704961	PA-7	PA	Лос-Сантос	Provincia de Los Santos	America/Panama	
3699674	PE-ANC	PE	Анкаш	Ancash	America/Lima	
686192	RO-AG	RO	Арджеш	Judetul Arges	Europe/Bucharest	
359781	EG-AST	EG	Асьют	Muhafazat Asyut	Africa/Cairo	
3190509	SI-124	SI	Шамарье при Ельшах	Obcina Smarje pri Jelsah	Europe/Ljubljana	
1607724	TH-66	TH	Пхичит	Changwat Phichit	Asia/Bangkok	
1626231	ID-ST	ID	Центральный Сулавеси	Sulawesi Tengah	Asia/Makassar	
2505569	DZ-05	DZ	Батна	Wilaya de Batna	Africa/Algiers	
389472	QA-WA	QA	Аль-Вакра	Al Wakrah	Asia/Qatar	
3337496	PL-PM	PL	Поморское воеводство	Pomorskie	Europe/Warsaw	
3333241	GB-CRF	GB	Кардифф	Cardiff	Europe/London	
360621	EG-KB	EG	Кальюбия	Muhafazat al Qalyubiyah	Africa/Cairo	
3488711	JM-14	JM	Сент-Катерин	Parish of Saint Catherine	America/Jamaica	
3333208	GB-TAM	GB	Теймсайд	Tameside	Europe/London	
3198646	SI-041	SI	Есенице	Jesenice	Europe/Ljubljana	
443185	TR-68	TR	Аксарай	Aksaray	Europe/Istanbul	
3333202	GB-SKP	GB	Стокпорт	Stockport	Europe/London	
3339539	CZ-KA	CZ	Карловарский край	Karlovarsky kraj	Europe/Prague	
2637141	GB-STS	GB	Стаффордшир	Staffordshire	Europe/London	
3621837	CR-SJ	CR	Сан-Хосе	Provincia de San Jose	America/Costa_Rica	
2055111	MN-037	MN	Дархан-Уул	Darhan-Uul Aymag	Asia/Ulaanbaatar	
3492112	DO-27	DO	Вальверде	Provincia de Valverde	America/Santo_Domingo	
2013162	RU-SA	RU	Саха (Якутия)	Sakha (Yakutiya)	Asia/Yakutsk	98
6091530	CA-NS	CA	Новая Шотландия	Nova Scotia	America/Halifax	
1085599	ZA-WC	ZA	Западная Капская провинция	Province of the Western Cape	Africa/Johannesburg	
8299718	MT-19	MT	Иклин	L-Iklin	Europe/Malta	
1860291	JP-14	JP	Канагава	Kanagawa-ken	Asia/Tokyo	
1606585	TH-75	TH	Самутсонгкхрам	Changwat Samut Songkhram	Asia/Bangkok	
3617051	NI-RI	NI	Ривас	Departamento de Rivas	America/Managua	
443188	TR-71	TR	Кырыккале	Kirikkale	Europe/Istanbul	
2349961	NG-AN	NG	Анамбра	Anambra State	Africa/Lagos	
3649953	EC-Z	EC	Самора-Чинчипе	Provincia de Zamora-Chinchipe	America/Guayaquil	
617283	MD-SV	MD	Штефан-Водский район	Raionul Stefan Voda	Europe/Chisinau	
1642668	ID-JI	ID	Восточная Ява	Jawa Timur	Asia/Jakarta	
1605277	TH-23	TH	Трат	Changwat Trat	Asia/Bangkok	
7628341	LV-056	LV	Ливанский край	Livanu Novads	Europe/Riga	
3582882	SV-US	SV	Усулутан	Departamento de Usulutan	America/El_Salvador	
2842565	DE-ST	DE	Саксония-Анхальт	Land Sachsen-Anhalt	Europe/Berlin	
1223421	LK-1	LK	Западная	Western Province	Asia/Colombo	
2194371	FJ-W	FJ	Западный округ	Western Division	Pacific/Fiji	
460311	LV-026	LV	Добельский край	Dobeles Rajons	Europe/Riga	
2263478	PT-14	PT	Сантарен	Distrito de Santarem	Europe/Lisbon	
2905330	DE-HE	DE	Гессен	Land Hessen	Europe/Berlin	
667267	RO-SB	RO	Сибиу	Judetul Sibiu	Europe/Bucharest	
923817	MW-S	MW	Южный регион	Southern Region	Africa/Blantyre	
3687479	CO-CAQ	CO	Какета	Departamento del Caqueta	America/Bogota	
3624368	CR-C	CR	Картаго	Provincia de Cartago	America/Costa_Rica	
684647	RO-BN	RO	Бистрица-Нэсэуд	Judetul Bistrita-Nasaud	Europe/Bucharest	
3343955	SK-BL	SK	Братиславский	Bratislavsky kraj	Europe/Bratislava	
864560	BG-25	BG	Тырговиштская	Oblast Turgovishte	Europe/Sofia	
1856210	JP-20	JP	Нагано	Nagano-ken	Asia/Tokyo	
2455517	ML-1	ML	Каес	Kayes Region	Africa/Bamako	
3239188	SI-068	SI	Луковица	Lukovica	Europe/Ljubljana	
1568733	VN-25	VN	Куангчи	Tinh Quang Tri	Asia/Ho_Chi_Minh	
1820818	BN-BM	BN	Бруней-Муара	Brunei and Muara District	Asia/Brunei	
3496024	DO-01	DO	Национальный округ	Distrito Nacional	America/Santo_Domingo	
967573	ZA-FS	ZA	Фри-Стейт	Free State	Africa/Johannesburg	
3617707	NI-MT	NI	Матагальпа	Departamento de Matagalpa	America/Managua	
3373557	BB-08	BB	Сент Мишель	Saint Michael	America/Barbados	
522652	RU-NEN	RU	Ненецкий АО	Nenetskiy Avtonomnyy Okrug	Europe/Moscow	111
111452	IR-11	IR	Зенджан	Ostan-e Zanjan	Asia/Tehran	
5224323	US-RI	US	Род-Айленд	Rhode Island	America/New_York	
728331	BG-14	BG	Перникская	Pernik	Europe/Sofia	
1905626	VN-67	VN	Намдинь	Tinh Nam Dinh	Asia/Ho_Chi_Minh	
865730	AL-BR	AL	Берат	Qarku i Beratit	Europe/Tirane	
7521296	PH-41	PH	Мимаропа	Mimaropa	Asia/Manila	
7628381	LV-039	LV	Яунпиебалгский край	Jaunpiebalgas Novads	Europe/Riga	
3575052	TT-ARI	TT	Арима	Arima	America/Port_of_Spain	
3947421	PE-APU	PE	Апуримак	Apurimac	America/Lima	
2643209	GB-MFT	GB	Махерафелт	Magherafelt	Europe/London	
1905475	VN-57	VN	Биньзыонг	Tinh Binh Duong	Asia/Ho_Chi_Minh	
3433955	AR-C	AR	Буэнос-Айрес	Ciudad Autonoma de Buenos Aires	America/Argentina/Buenos_Aires	
3204853	SI-001	SI	Айдовшчина	Obcina Ajdovscina	Europe/Ljubljana	
3938526	PE-ICA	PE	Ика	Ica	America/Lima	
921064	ZM-02	ZM	Центральная	Central Province	Africa/Lusaka	
8334638	MT-60	MT	Валлетта	Il-Belt Valletta	Europe/Malta	
1608526	TH-60	TH	Накхонсаван	Changwat Nakhon Sawan	Asia/Bangkok	
3337520	HR-09	HR	Лицко-Сеньская	Licko-Senjska Zupanija	Europe/Zagreb	
1566557	VN-37	VN	Тэйнинь	Tinh Tay Ninh	Asia/Ho_Chi_Minh	
665849	RO-SV	RO	Сучава	Suceava	Europe/Bucharest	
4566180		PR	Марикао	Maricao Municipio	America/Puerto_Rico	
1040649	MZ-L	MZ	Мапуту	Maputo Province	Africa/Maputo	
6690283	FR-RE	RE	Реюньон	Reunion	Indian/Reunion	
3333247	GB-RCT	GB	Ронта Кинон Тав	Rhondda Cynon Taff	Europe/London	
2988289	FR-R	FR	Земли Луары	Region Pays de la Loire	Europe/Paris	
8299704	MT-05	MT	Бирзеббуджа	Birzebbuga	Europe/Malta	
3039162	AD-06	AD	Сант-Жулия-де-Лория	Parroquia de Sant Julia de Loria	Europe/Andorra	
7521939	TT-DMN	TT	Диего Мартин	Diego Martin	America/Port_of_Spain	
1606029	TH-32	TH	Сурин	Changwat Surin	Asia/Bangkok	
3333227	GB-EDU	GB	Восточный Дамбартоншир	East Dunbartonshire	Europe/London	
285788	KW-KU	KW	Эль-Асима	Al Asimah Governorate	Asia/Kuwait	
4562640		PR	Аресибо	Arecibo	America/Puerto_Rico	
4568043		PR	Салинас	Salinas Municipio	America/Puerto_Rico	
3579907	GD-06	GD	Сент-Патрик	Saint Patrick	America/Grenada	
581043	RU-ARK	RU	Архангельская область	Arkhangel'skaya Oblast'	Europe/Moscow	11
1581088	VN-30	VN	Зялай	Gia Lai	Asia/Ho_Chi_Minh	
1608231	TH-43	TH	Нонгкхай	Changwat Nong Khai	Asia/Bangkok	
934994	SZ-MA	SZ	Манзини	Manzini District	Africa/Mbabane	
6418539	DK-82	DK	Центральная Ютландия	Region Midtjylland	Europe/Copenhagen	
917524	ZM-08	ZM	Коппербелт	Copperbelt Province	Africa/Lusaka	
3595530	GT-GU	GT	Гватемала	Departamento de Guatemala	America/Guatemala	
3239066	SI-123	SI	Шкофльица	Obcina Skofljica	Europe/Ljubljana	
110791	IR-07	IR	Тегеран	Ostan-e Tehran	Asia/Tehran	
752014	TR-05	TR	Амасья	Amasya	Europe/Istanbul	
4566886		PR	Понсе	Ponce Municipio	America/Puerto_Rico	
3457153	BR-MG	BR	Минас-Жерайс	Estado de Minas Gerais	America/Sao_Paulo	
315367	TR-25	TR	Эрзурум	Erzurum	Europe/Istanbul	
3165244	IT-32	IT	Трентино-Альто Адидже	Trentino-Alto Adige	Europe/Rome	
3626655	VE-R	VE	Сукре	Estado Sucre	America/Caracas	
7521301	PH-01	PH	Илокос	Ilocos	Asia/Manila	
3143188	NO-01	NO	Эстфолл	Ostfold fylke	Europe/Oslo	
1213642	ID-SU	ID	Северная Суматра	Sumatera Utara	Asia/Jakarta	
3239214	SI-118	SI	Шентиль	Obcina Sentilj	Europe/Ljubljana	
1264542	IN-MP	IN	Мадхья-Прадеш	State of Madhya Pradesh	Asia/Kolkata	
3237864		JE	Сент-Хелиер	Saint Helier	Europe/Jersey	
1806222	CN-36	CN	Цзянси	Jiangxi Sheng	Asia/Shanghai	
1850310	JP-09	JP	Тотиги	Tochigi-ken	Asia/Tokyo	
4017698	MX-BCS	MX	Южная Нижняя Калифорния	Estado de Baja California Sur	America/Mazatlan	
3239279	SI-078	SI	Моравске Топлице	Moravske Toplice	Europe/Ljubljana	
132142	IR-24	IR	Хамадан	Ostan-e Hamadan	Asia/Tehran	
2464464	TN-11	TN	Тунис	Gouvernorat de Tunis	Africa/Tunis	
1278341	IN-AR	IN	Аруначал-Прадеш	State of Arunachal Pradesh	Asia/Kolkata	
1830103	KH-12	KH	Пномпень	Phnom Penh	Asia/Phnom_Penh	
3853404	AR-Y	AR	Жужуй	Provincia de Jujuy	America/Argentina/Jujuy	
728379	BG-13	BG	Пазарджикская	Pazardzhik	Europe/Sofia	
4011741	MX-DUR	MX	Дуранго	Estado de Durango	America/Monterrey	
828262	AM-KT	AM	Котайкская	Kotayk'i Marz	Asia/Yerevan	
3191679	SI-104	SI	Рибница	Ribnica	Europe/Ljubljana	
710802	UA-71	UA	Черкасская область	Cherkas'ka Oblast'	Europe/Kiev	71
3042031	LI-11	LI	Вадуц	Vaduz	Europe/Vaduz	
3673798	CO-NSA	CO	Норте-де-Сантандер	Departamento de Norte de Santander	America/Bogota	
111821	IR-25	IR	Йезд	Yazd	Asia/Tehran	
314829	TR-27	TR	Газиантеп	Gaziantep	Europe/Istanbul	
3373570	BB-04	BB	Сент Джеймс	Saint James	America/Barbados	
3337528	HR-05	HR	Вараждинская	Varazdinska Zupanija	Europe/Zagreb	
2501147	DZ-25	DZ	Константина	Wilaya de Constantine	Africa/Algiers	
3899463	CL-AR	CL	Араукания	Region de la Araucania	America/Santiago	
3695238	PE-LOR	PE	Лорето	Loreto	America/Lima	
1564676	VN-46	VN	Тьензянг	Tinh Tien Giang	Asia/Ho_Chi_Minh	
3042063	LI-03	LI	Гамприн	Gemeinde Gamprin	Europe/Vaduz	
3333249	GB-TOF	GB	Торвайн	Torfaen County	Europe/London	
250439	JO-AM	JO	Амман	Muhafazat `Amman	Asia/Amman	
303826	TR-51	TR	Нигде	Nigde	Europe/Istanbul	
3203411	SI-009	SI	Брежице	Obcina Brezice	Europe/Ljubljana	
3333128	GB-BOL	GB	Болтон	Bolton	Europe/London	
3375469	GY-UD	GY	Верхний Демерара-Бербайс	Upper Demerara-Berbice Region	America/Guyana	
3596416	GT-PR	GT	Прогресо	Departamento de El Progreso	America/Guatemala	
7628335	LV-107	LV	Виеситский край	Viesites Novads	Europe/Riga	
3622226	CR-P	CR	Пунтаренас	Provincia de Puntarenas	America/Costa_Rica	
3670205	CO-SAP	CO	Сан-Андрес-и-Провиденсия	Providencia y Santa Catalina, Departamento de Archipielago de San Andres	America/Bogota	
3572374	BS-FP	BS	Фрипорт	City of Freeport District	America/Nassau	
461160	LV-015	LV	Балвский край	Balvu Rajons	Europe/Riga	
618069	MD-CU	MD	Кишинёв	Municipiul Chisinau	Europe/Chisinau	
8299730	MT-26	MT	Марса	Il-Marsa	Europe/Malta	
1905678	VN-59	VN	Камау	Tinh Ca Mau	Asia/Ho_Chi_Minh	
321022	TR-13	TR	Битлис	Bitlis	Europe/Istanbul	
2400682	GA-1	GA	Эстуаре	Estuaire	Africa/Libreville	
3333235	GB-SAY	GB	Южный Эйршир	South Ayrshire	Europe/London	
1278253	IN-AS	IN	Ассам	State of Assam	Asia/Kolkata	
7628367	LV-086	LV	Салацгривский край	Salacgrivas Novads	Europe/Riga	
3041566	AD-07	AD	Андорра-ла-Велья	Parroquia d'Andorra la Vella	Europe/Andorra	
